RUN_NAME,Mean,Stdv,Mins,Maxs,Range,STATION_FACTOR,TURB_INT,TREND_CORR_TI
200603020930,4.50,1.01,2.56,7.92,5.36,999.0,22.4,22.4
200603020940,4.41,0.69,2.50,6.33,3.83,999.0,15.5,15.5
200603020950,5.09,1.05,2.15,8.33,6.18,999.0,20.6,20.6
200603021000,4.26,0.63,2.51,6.04,3.53,999.0,14.7,14.7
200603021010,5.81,1.37,2.41,10.28,7.87,999.0,23.5,23.5
200603021020,6.16,1.20,2.87,9.50,6.64,999.0,19.5,19.5
200603021030,7.08,1.63,3.54,11.12,7.58,999.0,23.0,23.0
200603021040,5.84,1.20,3.11,9.60,6.49,999.0,20.5,20.5
200603021050,6.41,1.27,3.62,10.02,6.40,999.0,19.9,19.9
200603021100,7.61,1.30,3.18,11.02,7.84,999.0,17.1,17.1
200603021110,6.20,1.15,3.33,10.70,7.38,999.0,18.6,18.6
200603021120,6.42,1.00,3.87,10.27,6.40,999.0,15.6,15.6
200603021130,5.32,1.01,2.96,7.89,4.93,999.0,19.0,19.0
200603021140,5.16,1.07,2.56,7.86,5.30,999.0,20.8,20.8
200603021150,5.68,1.01,3.27,8.16,4.89,999.0,17.8,17.8
200603021200,4.85,0.90,2.43,7.32,4.89,999.0,18.6,18.6
200603021210,4.43,0.92,2.66,7.32,4.66,999.0,20.7,20.7
200603021220,4.75,0.90,2.70,8.07,5.37,999.0,18.9,18.9
200603021230,5.20,1.07,2.73,8.07,5.34,999.0,20.6,20.6
200603021240,5.10,1.09,2.39,7.81,5.42,999.0,21.4,21.4
200603021250,4.16,0.92,2.39,6.59,4.20,999.0,22.1,22.1
200603021300,3.59,0.78,1.84,5.73,3.89,999.0,21.7,21.7
200603021310,2.75,0.58,1.47,4.55,3.08,999.0,21.0,21.0
200603021320,3.68,0.84,1.74,6.13,4.39,999.0,22.8,22.8
200603021330,5.65,1.57,2.09,11.77,9.68,999.0,27.8,27.8
200603021340,7.66,1.26,4.10,11.34,7.24,999.0,16.5,16.5
200603021350,6.64,1.43,3.08,11.03,7.95,999.0,21.6,21.6
200603021400,6.17,1.09,3.49,10.07,6.58,999.0,17.6,17.6
200603021410,6.52,1.37,3.03,10.76,7.73,999.0,20.9,20.9
200603021420,6.00,1.04,2.98,9.39,6.41,999.0,17.3,17.3
200603021430,6.42,1.09,3.54,9.35,5.80,999.0,17.0,17.0
200603021440,6.01,1.01,3.30,8.82,5.52,999.0,16.9,16.9
200603021450,5.21,0.94,2.65,7.99,5.34,999.0,18.1,18.1
200603021500,5.07,1.00,2.43,7.65,5.22,999.0,19.7,19.7
200603021510,5.66,0.90,2.94,7.96,5.03,999.0,16.0,16.0
200603021520,5.43,0.99,3.14,8.27,5.13,999.0,18.2,18.2
200603021530,5.24,1.06,2.54,8.08,5.54,999.0,20.2,20.2
200603021540,5.35,0.95,2.69,8.02,5.33,999.0,17.7,17.7
200603021550,5.44,0.76,3.11,7.40,4.29,999.0,14.0,14.0
200603021600,4.58,0.78,2.42,6.83,4.41,999.0,17.1,17.1
200603021610,4.58,0.83,2.09,6.89,4.80,999.0,18.1,18.1
200603021620,3.79,0.70,1.92,5.90,3.98,999.0,18.6,18.6
200603021630,3.59,0.79,1.92,5.80,3.87,999.0,22.1,22.1
200603021640,4.28,0.70,2.24,5.97,3.73,999.0,16.3,16.3
200603021650,3.38,0.59,1.95,5.13,3.18,999.0,17.3,17.3
200603021700,3.49,0.49,1.98,4.77,2.79,999.0,14.1,14.1
200603021710,2.70,0.52,1.51,3.73,2.23,999.0,19.4,19.4
200603021720,4.24,0.73,2.15,6.00,3.86,999.0,17.3,17.3
200603021730,4.61,0.55,2.97,6.12,3.15,999.0,11.9,11.9
200603021740,4.20,0.58,2.53,5.78,3.24,999.0,13.8,13.8
200603021750,3.51,0.39,2.00,4.51,2.51,999.0,11.1,11.1
200603021800,3.62,0.46,2.30,4.99,2.68,999.0,12.8,12.8
200603021810,3.82,0.39,2.31,4.81,2.49,999.0,10.2,10.2
200603021820,3.73,0.43,2.58,4.85,2.27,999.0,11.4,11.4
200603021830,3.70,0.56,2.14,5.26,3.12,999.0,15.1,15.1
200603021840,3.67,0.84,1.48,5.22,3.74,999.0,22.8,22.8
200603021850,3.38,0.65,1.74,4.61,2.87,999.0,19.3,19.3
200603021900,3.05,0.48,1.74,4.14,2.41,999.0,15.8,15.8
200603021910,2.54,0.32,1.30,3.37,2.07,999.0,12.7,12.7
200603021920,3.48,0.33,2.31,4.21,1.90,999.0,9.5,9.5
200603021930,2.82,0.44,1.65,3.85,2.20,999.0,15.6,15.6
200603021940,3.38,0.63,1.65,4.48,2.83,999.0,18.6,18.6
200603021950,2.47,0.29,1.37,3.09,1.72,999.0,11.9,11.9
200603022000,3.27,0.48,1.84,4.30,2.45,999.0,14.7,14.7
200603022010,3.58,0.49,1.95,4.68,2.73,999.0,13.6,13.6
200603022020,3.53,0.37,2.24,4.77,2.54,999.0,10.4,10.4
200603022030,3.45,0.61,1.97,5.21,3.24,999.0,17.5,17.5
200603022040,3.95,0.62,2.39,5.62,3.23,999.0,15.8,15.8
200603022050,4.12,0.60,2.29,5.28,2.99,999.0,14.6,14.6
200603022100,4.94,0.80,2.60,7.01,4.41,999.0,16.2,16.2
200603022110,4.94,0.67,2.85,6.51,3.67,999.0,13.6,13.6
200603022120,4.75,0.89,2.57,7.25,4.69,999.0,18.8,18.8
200603022130,5.44,0.75,3.15,7.43,4.28,999.0,13.8,13.8
200603022140,5.22,0.94,2.46,7.76,5.30,999.0,18.0,18.0
200603022150,4.40,1.23,2.17,8.10,5.92,999.0,28.0,28.0
200603022200,4.77,0.73,2.70,7.76,5.06,999.0,15.3,15.3
200603022210,4.57,0.79,2.32,6.32,4.01,999.0,17.2,17.2
200603022220,4.60,0.86,2.52,6.52,4.01,999.0,18.7,18.7
200603022230,4.42,0.78,2.40,6.73,4.33,999.0,17.7,17.7
200603022240,4.74,0.88,2.85,7.24,4.39,999.0,18.5,18.5
200603022250,4.52,0.77,2.67,6.88,4.21,999.0,17.1,17.1
200603022300,4.48,0.75,2.70,6.95,4.25,999.0,16.8,16.8
200603022310,5.20,0.98,2.74,8.14,5.40,999.0,18.8,18.8
200603022320,6.37,1.31,3.13,10.73,7.60,999.0,20.5,20.5
200603022330,5.41,1.00,3.05,8.11,5.06,999.0,18.4,18.4
200603022340,6.05,1.14,3.38,9.67,6.29,999.0,18.8,18.8
200603022350,6.29,1.14,3.28,9.85,6.57,999.0,18.1,18.1
200603030000,5.72,0.96,3.23,9.02,5.79,999.0,16.8,16.8
200603030010,5.98,1.32,3.26,10.42,7.16,999.0,22.0,22.0
200603030020,5.99,0.97,3.32,9.11,5.79,999.0,16.2,16.2
200603030030,5.84,1.07,3.10,9.93,6.83,999.0,18.4,18.4
200603030040,4.61,1.01,2.48,7.41,4.94,999.0,21.8,21.8
200603030050,4.09,0.79,2.33,6.08,3.74,999.0,19.3,19.3
200603030100,3.98,0.70,1.93,5.35,3.42,999.0,17.5,17.5
200603030110,4.69,0.77,2.44,7.60,5.15,999.0,16.3,16.3
200603030120,5.40,0.68,3.22,7.88,4.66,999.0,12.6,12.6
200603030130,4.67,0.66,2.97,6.05,3.07,999.0,14.0,14.0
200603030140,4.86,0.54,3.06,6.14,3.08,999.0,11.1,11.1
200603030150,4.29,0.57,2.34,5.66,3.32,999.0,13.4,13.4
200603030200,4.13,0.59,2.20,5.84,3.63,999.0,14.3,14.3
200603030210,4.30,0.75,2.42,6.34,3.92,999.0,17.5,17.5
200603030220,4.98,0.74,2.84,6.70,3.87,999.0,14.9,14.9
200603030230,4.29,0.74,2.45,6.06,3.60,999.0,17.3,17.3
200603030240,4.44,0.75,2.62,6.39,3.77,999.0,16.8,16.8
200603030250,4.31,0.74,1.96,6.10,4.14,999.0,17.1,17.1
200603030300,4.30,0.97,2.10,7.22,5.11,999.0,22.5,22.5
200603030310,4.45,0.76,2.62,6.42,3.80,999.0,17.2,17.2
200603030320,3.17,0.65,1.51,4.98,3.47,999.0,20.5,20.5
200603030330,2.92,0.36,1.96,3.84,1.88,999.0,12.2,12.2
200603030340,2.98,0.41,1.87,3.82,1.95,999.0,13.8,13.8
200603030350,3.45,0.55,1.77,4.84,3.06,999.0,15.8,15.8
200603030400,3.28,0.47,2.07,4.43,2.36,999.0,14.4,14.4
200603030410,3.65,0.53,2.33,5.06,2.73,999.0,14.5,14.5
200603030420,3.47,0.49,2.07,4.48,2.41,999.0,14.1,14.1
200603030430,2.99,0.42,1.82,3.87,2.05,999.0,14.1,14.1
200603030440,2.99,0.47,1.70,3.98,2.28,999.0,15.8,15.8
200603030450,3.53,0.50,2.20,4.62,2.43,999.0,14.1,14.1
200603030500,3.84,0.55,2.35,5.11,2.76,999.0,14.3,14.3
200603030510,4.57,0.61,2.48,6.08,3.60,999.0,13.2,13.2
200603030520,4.69,0.67,2.80,6.44,3.64,999.0,14.3,14.3
200603030530,4.93,0.60,2.77,6.34,3.57,999.0,12.2,12.2
200603030540,4.76,0.71,2.69,6.39,3.70,999.0,14.9,14.9
200603030550,4.82,0.75,2.80,6.54,3.74,999.0,15.6,15.6
200603030600,4.70,0.69,2.84,6.76,3.92,999.0,14.6,14.6
200603030610,4.58,0.66,2.85,6.41,3.56,999.0,14.3,14.3
200603030620,4.45,0.68,2.31,6.11,3.81,999.0,15.2,15.2
200603030630,4.67,0.68,2.67,6.19,3.52,999.0,14.5,14.5
200603030640,4.27,0.78,2.34,5.99,3.65,999.0,18.3,18.3
200603030650,4.30,0.68,2.31,5.70,3.39,999.0,15.9,15.9
200603030700,4.16,0.57,2.25,5.36,3.11,999.0,13.6,13.6
200603030710,4.30,0.56,2.47,5.65,3.18,999.0,12.9,12.9
200603030720,3.93,0.64,2.24,5.38,3.14,999.0,16.4,16.4
200603030730,4.26,0.70,2.22,5.89,3.67,999.0,16.4,16.4
200603030740,4.61,0.68,2.62,6.15,3.52,999.0,14.8,14.8
200603030750,4.78,0.65,2.92,6.18,3.26,999.0,13.5,13.5
200603030800,4.64,0.63,2.88,6.02,3.14,999.0,13.6,13.6
200603030810,4.58,0.68,2.62,6.09,3.47,999.0,14.9,14.9
200603030820,3.80,0.64,2.29,5.45,3.16,999.0,16.8,16.8
200603030830,3.34,0.60,1.87,4.84,2.97,999.0,18.0,18.0
200603030840,4.42,0.54,2.58,5.57,2.99,999.0,12.2,12.2
200603030850,4.20,0.63,2.23,5.76,3.53,999.0,15.0,15.0
200603030900,4.07,0.72,2.28,5.75,3.46,999.0,17.6,17.6
200603030910,4.27,0.81,2.45,6.45,4.00,999.0,18.9,18.9
200603030920,4.79,1.00,2.38,8.08,5.70,999.0,20.9,20.9
200603030930,4.95,0.67,3.06,6.74,3.67,999.0,13.4,13.4
200603030940,4.31,0.79,2.44,6.52,4.08,999.0,18.4,18.4
200603030950,4.55,0.78,2.51,6.41,3.90,999.0,17.1,17.1
200603031000,4.41,0.83,2.45,6.45,4.01,999.0,18.8,18.8
200603031010,5.12,0.98,2.84,7.35,4.51,999.0,19.2,19.2
200603031020,4.37,0.77,2.43,7.03,4.60,999.0,17.5,17.5
200603031030,4.92,1.09,2.66,8.78,6.12,999.0,22.2,22.2
200603031040,5.66,0.92,3.36,8.51,5.16,999.0,16.2,16.2
200603031050,4.76,1.09,2.74,9.07,6.34,999.0,22.9,22.9
200603031100,5.75,0.81,3.38,8.35,4.98,999.0,14.1,14.1
200603031110,6.71,0.98,3.33,10.15,6.83,999.0,14.6,14.6
200603031120,6.74,0.92,3.80,9.61,5.80,999.0,13.6,13.6
200603031130,6.53,1.07,3.45,9.65,6.20,999.0,16.5,16.5
200603031140,5.83,0.89,3.29,8.48,5.20,999.0,15.3,15.3
200603031150,6.37,0.88,3.78,9.13,5.36,999.0,13.8,13.8
200603031200,5.31,0.86,2.87,7.34,4.47,999.0,16.2,16.2
200603031210,4.82,0.94,2.52,7.99,5.48,999.0,19.5,19.5
200603031220,4.49,0.76,2.38,6.66,4.28,999.0,17.0,17.0
200603031230,4.28,0.96,2.45,7.33,4.88,999.0,22.5,22.5
200603031240,4.02,0.71,2.48,6.12,3.64,999.0,17.6,17.6
200603031250,3.77,0.62,2.59,5.56,2.97,999.0,16.4,16.4
200603031300,4.53,0.55,3.04,6.07,3.03,999.0,12.1,12.1
200603031310,4.32,0.85,2.03,6.39,4.36,999.0,19.6,19.6
200603031320,4.94,0.75,3.14,7.16,4.01,999.0,15.2,15.2
200603031330,3.72,0.79,2.02,6.12,4.10,999.0,21.2,21.2
200603031340,3.66,0.69,2.28,5.52,3.25,999.0,18.8,18.8
200603031350,3.51,0.64,1.84,4.87,3.03,999.0,18.4,18.4
200603031710,4.17,0.60,2.91,5.70,2.79,999.0,14.4,14.4
200603031720,3.62,0.32,2.74,4.80,2.05,999.0,8.8,8.8
200603031730,3.68,0.37,2.70,4.93,2.23,999.0,9.9,9.9
200603031740,3.17,0.33,2.34,4.32,1.99,999.0,10.5,10.5
200603031750,3.03,0.45,2.09,4.29,2.20,999.0,14.9,14.9
200603031800,3.91,0.22,3.22,4.59,1.36,999.0,5.6,5.6
200603031810,3.38,0.32,2.12,4.22,2.10,999.0,9.5,9.5
200603031820,3.85,0.29,2.77,4.46,1.69,999.0,7.4,7.4
200603031830,4.07,0.19,3.19,4.69,1.50,999.0,4.5,4.5
200603031840,4.43,0.34,3.11,5.30,2.19,999.0,7.8,7.8
200603031850,4.19,0.43,2.97,5.55,2.58,999.0,10.2,10.2
200603031900,3.71,0.43,2.38,4.97,2.59,999.0,11.7,11.7
200603031910,3.23,0.37,2.15,4.37,2.23,999.0,11.5,11.5
200603031920,3.34,0.42,2.34,4.64,2.30,999.0,12.6,12.6
200603031930,3.71,0.44,2.49,5.32,2.83,999.0,11.9,11.9
200603031940,3.98,0.50,2.74,5.47,2.73,999.0,12.5,12.5
200603031950,4.53,0.48,3.08,5.82,2.74,999.0,10.5,10.5
200603032000,4.74,0.45,3.30,6.18,2.88,999.0,9.5,9.5
200603032010,5.29,0.56,3.80,6.97,3.18,999.0,10.6,10.6
200603032020,5.24,0.44,3.47,6.41,2.94,999.0,8.5,8.5
200603032030,4.44,0.74,2.91,6.32,3.41,999.0,16.8,16.8
200603032040,4.51,0.49,3.21,5.82,2.61,999.0,10.8,10.8
200603032050,5.05,0.47,3.62,6.35,2.73,999.0,9.2,9.2
200603032100,4.95,0.62,3.06,6.94,3.88,999.0,12.4,12.4
200603032110,4.78,0.62,3.08,6.34,3.25,999.0,12.9,12.9
200603032120,4.66,0.57,2.40,6.08,3.68,999.0,12.2,12.2
200603032130,4.54,0.51,2.94,5.88,2.94,999.0,11.3,11.3
200603032140,4.45,0.46,3.06,5.66,2.60,999.0,10.4,10.4
200603032150,4.28,0.41,3.15,5.60,2.44,999.0,9.6,9.6
200603032200,4.25,0.48,2.76,5.53,2.77,999.0,11.3,11.3
200603032210,4.55,0.54,3.05,5.99,2.94,999.0,11.8,11.8
200603032220,4.72,0.63,3.00,6.79,3.79,999.0,13.3,13.3
200603032230,5.14,0.62,3.30,6.97,3.68,999.0,12.0,12.0
200603032240,4.99,0.61,3.10,6.64,3.54,999.0,12.2,12.2
200603032250,4.03,0.67,2.36,6.35,3.99,999.0,16.6,16.6
200603032300,4.45,0.47,2.97,5.97,3.00,999.0,10.5,10.5
200603032310,4.39,0.52,2.92,6.10,3.17,999.0,11.9,11.9
200603032320,4.11,0.48,2.79,5.88,3.09,999.0,11.6,11.6
200603032330,3.65,0.43,2.47,5.21,2.74,999.0,11.7,11.7
200603032340,3.70,0.47,2.40,4.93,2.53,999.0,12.7,12.7
200603032350,3.68,0.58,2.29,5.50,3.21,999.0,15.8,15.8
200603040000,4.09,0.64,2.57,5.89,3.32,999.0,15.6,15.6
200603040010,4.00,0.55,2.37,5.30,2.92,999.0,13.7,13.7
200603040020,4.28,0.47,2.76,5.34,2.58,999.0,11.1,11.1
200603040030,3.83,0.46,2.54,5.07,2.53,999.0,12.0,12.0
200603040040,3.88,0.43,2.72,4.84,2.12,999.0,11.1,11.1
200603040050,3.75,0.42,2.69,5.21,2.52,999.0,11.1,11.1
200603040100,4.18,0.59,2.40,5.44,3.04,999.0,14.1,14.1
200603040110,4.21,0.45,2.55,5.14,2.59,999.0,10.6,10.6
200603040120,3.88,0.62,2.19,5.16,2.97,999.0,15.9,15.9
200603040130,3.75,0.55,2.19,5.25,3.06,999.0,14.6,14.6
200603040140,4.11,0.50,2.55,5.22,2.67,999.0,12.1,12.1
200603040150,4.30,0.50,2.64,5.50,2.86,999.0,11.6,11.6
200603040200,4.39,0.46,2.92,5.54,2.62,999.0,10.4,10.4
200603040210,4.24,0.47,2.59,6.09,3.51,999.0,11.2,11.2
200603040220,4.30,0.62,2.83,6.12,3.30,999.0,14.4,14.4
200603040230,4.32,0.52,2.84,5.75,2.91,999.0,12.0,12.0
200603040240,4.32,0.65,2.52,5.83,3.31,999.0,15.1,15.1
200603040250,4.77,0.80,2.66,6.97,4.31,999.0,16.9,16.9
200603040300,5.11,0.77,2.76,7.31,4.55,999.0,15.1,15.1
200603040310,5.59,0.61,3.75,7.32,3.57,999.0,10.9,10.9
200603040320,5.68,0.65,3.87,7.58,3.72,999.0,11.5,11.5
200603040330,5.68,0.76,3.62,8.07,4.44,999.0,13.3,13.3
200603040340,3.25,0.69,1.89,5.50,3.61,999.0,21.1,21.1
200603040350,4.39,0.92,2.55,6.81,4.26,999.0,20.9,20.9
200603040400,5.04,0.72,2.88,6.97,4.09,999.0,14.2,14.2
200603040410,4.19,0.62,2.78,6.23,3.46,999.0,14.9,14.9
200603040420,4.08,0.63,2.62,5.70,3.09,999.0,15.4,15.4
200603040430,3.99,0.69,2.41,5.96,3.55,999.0,17.4,17.4
200603040440,3.65,0.60,2.31,5.42,3.10,999.0,16.4,16.4
200603040450,3.83,0.56,2.18,5.23,3.05,999.0,14.6,14.6
200603040500,3.83,0.52,2.49,5.47,2.99,999.0,13.6,13.6
200603040510,4.28,0.52,2.72,5.62,2.89,999.0,12.2,12.2
200603040520,4.18,0.55,2.39,5.49,3.10,999.0,13.3,13.3
200603040530,4.07,0.42,2.59,5.13,2.55,999.0,10.3,10.3
200603040540,3.78,0.40,2.24,4.75,2.51,999.0,10.6,10.6
200603040550,3.47,0.32,1.78,4.31,2.53,999.0,9.2,9.2
200603040600,3.52,0.28,2.08,4.17,2.09,999.0,8.1,8.1
200603040610,3.17,0.16,2.34,3.61,1.27,999.0,5.1,5.1
200603040620,3.42,0.18,2.96,3.92,0.96,999.0,5.4,5.4
200603040630,3.04,0.11,2.70,3.45,0.75,999.0,3.7,3.7
200603040640,2.52,0.42,1.59,3.26,1.67,999.0,16.6,16.6
200603040650,3.72,0.58,1.99,4.97,2.98,999.0,15.5,15.5
200603051100,5.95,0.95,3.06,8.55,5.49,999.0,15.9,15.9
200603051110,5.72,0.87,3.63,8.82,5.19,999.0,15.2,15.2
200603051120,6.58,0.53,4.82,7.91,3.09,999.0,8.1,8.1
200603051130,6.79,0.78,3.92,8.92,5.00,999.0,11.5,11.5
200603051140,7.12,0.78,3.95,8.83,4.88,999.0,10.9,10.9
200603051150,6.51,0.92,3.44,8.82,5.38,999.0,14.1,14.1
200603051200,6.43,1.02,3.70,8.74,5.04,999.0,15.8,15.8
200603051210,6.32,0.85,3.36,8.44,5.08,999.0,13.4,13.4
200603051220,6.23,1.19,3.61,8.40,4.78,999.0,19.1,19.1
200603051230,5.16,0.79,2.94,6.90,3.96,999.0,15.3,15.3
200603051240,5.79,0.80,3.33,8.15,4.82,999.0,13.8,13.8
200603051250,6.90,1.14,3.40,10.39,6.99,999.0,16.6,16.6
200603051300,6.66,1.02,3.79,9.65,5.86,999.0,15.3,15.3
200603051310,6.05,0.91,3.60,8.48,4.88,999.0,15.1,15.1
200603051320,5.53,0.82,3.19,8.24,5.05,999.0,14.8,14.8
200603051330,6.61,1.04,3.69,9.33,5.64,999.0,15.8,15.8
200603051340,5.51,0.99,2.92,9.63,6.72,999.0,17.9,17.9
200603051350,5.51,0.79,3.04,7.82,4.78,999.0,14.3,14.3
200603051400,4.64,0.69,2.76,7.24,4.48,999.0,14.8,14.8
200603051410,5.35,1.06,2.52,8.36,5.84,999.0,19.7,19.7
200603051420,5.80,0.78,3.57,8.96,5.39,999.0,13.5,13.5
200603051430,6.75,0.85,3.66,9.17,5.51,999.0,12.6,12.6
200603051440,7.43,0.84,4.01,9.41,5.40,999.0,11.3,11.3
200603051450,5.51,0.83,3.32,8.16,4.84,999.0,15.0,15.0
200603051500,6.95,1.09,4.02,9.42,5.40,999.0,15.7,15.7
200603051510,6.80,0.93,3.41,9.47,6.07,999.0,13.6,13.6
200603051520,7.21,0.78,3.55,9.25,5.70,999.0,10.9,10.9
200603051530,5.56,0.77,2.97,7.63,4.67,999.0,13.9,13.9
200603051540,4.85,0.68,2.89,6.88,3.99,999.0,14.1,14.1
200603051550,5.65,0.74,3.45,8.23,4.78,999.0,13.1,13.1
200603051600,6.04,0.79,3.56,8.16,4.61,999.0,13.1,13.1
200603051610,5.48,0.65,3.37,6.96,3.59,999.0,11.8,11.8
200603051620,5.27,0.65,3.39,7.39,4.00,999.0,12.3,12.3
200603051630,5.10,0.56,3.32,6.80,3.48,999.0,11.0,11.0
200603051640,5.21,0.59,3.53,7.01,3.48,999.0,11.4,11.4
200603051650,5.38,0.93,2.97,8.15,5.18,999.0,17.3,17.3
200603051700,6.52,0.77,4.14,8.54,4.40,999.0,11.9,11.9
200603051710,5.21,0.77,3.26,8.14,4.88,999.0,14.8,14.8
200603051720,4.93,0.75,2.86,7.16,4.29,999.0,15.2,15.2
200603051730,5.59,0.71,3.51,7.76,4.25,999.0,12.7,12.7
200603051740,4.48,0.51,2.90,5.76,2.86,999.0,11.4,11.4
200603051750,5.03,0.66,2.91,6.65,3.74,999.0,13.1,13.1
200603052000,5.89,0.98,2.98,7.91,4.92,999.0,16.6,16.6
200603052010,7.98,0.79,5.17,9.90,4.73,999.0,9.9,9.9
200603052020,6.50,0.78,3.98,8.53,4.56,999.0,12.0,12.0
200603052030,6.67,0.80,3.72,8.46,4.74,999.0,12.0,12.0
200603052040,6.80,0.88,3.85,9.23,5.38,999.0,13.0,13.0
200603052050,6.86,0.77,3.52,8.89,5.37,999.0,11.2,11.2
200603052100,7.43,0.77,4.46,9.69,5.22,999.0,10.3,10.3
200603052110,6.63,0.74,4.56,9.06,4.50,999.0,11.2,11.2
200603052120,7.62,0.99,4.44,10.60,6.17,999.0,13.0,13.0
200603052130,7.48,0.69,4.65,9.39,4.74,999.0,9.2,9.2
200603052140,6.50,0.73,4.09,8.83,4.74,999.0,11.2,11.2
200603052150,6.59,0.82,3.65,8.61,4.96,999.0,12.5,12.5
200603052200,5.95,0.78,3.44,7.97,4.53,999.0,13.0,13.0
200603052210,6.29,0.75,4.10,8.13,4.03,999.0,11.9,11.9
200603052220,6.32,0.70,4.24,8.53,4.30,999.0,11.0,11.0
200603052230,5.82,0.64,3.41,7.70,4.28,999.0,11.0,11.0
200603052240,5.10,0.54,3.38,6.87,3.49,999.0,10.6,10.6
200603052250,5.20,0.50,3.41,6.40,2.99,999.0,9.6,9.6
200603052300,4.71,0.50,2.85,6.07,3.23,999.0,10.5,10.5
200603052310,6.01,0.75,3.60,8.36,4.77,999.0,12.4,12.4
200603052320,5.53,0.69,3.31,7.12,3.81,999.0,12.5,12.5
200603052330,4.84,0.66,2.98,6.73,3.74,999.0,13.6,13.6
200603052340,5.13,0.57,2.93,6.68,3.75,999.0,11.1,11.1
200603052350,6.32,0.79,4.06,8.72,4.66,999.0,12.5,12.5
200603060000,6.58,0.53,4.02,8.11,4.09,999.0,8.1,8.1
200603060010,6.18,0.61,4.17,7.84,3.67,999.0,9.8,9.8
200603060020,5.93,0.53,4.03,7.46,3.43,999.0,9.0,9.0
200603060030,5.29,0.46,3.79,7.19,3.40,999.0,8.6,8.6
200603060040,6.01,0.41,4.16,7.29,3.13,999.0,6.8,6.8
200603060050,5.91,0.42,4.39,7.14,2.75,999.0,7.1,7.1
200603060100,6.40,0.50,4.23,7.82,3.59,999.0,7.8,7.8
200603060110,5.26,0.57,3.48,7.09,3.61,999.0,10.9,10.9
200603060120,5.44,0.49,3.91,6.89,2.98,999.0,9.1,9.1
200603060130,5.76,0.51,3.73,7.03,3.30,999.0,8.9,8.9
200603060140,5.79,0.33,4.30,6.70,2.40,999.0,5.8,5.8
200603060150,5.30,0.40,3.96,6.44,2.48,999.0,7.6,7.6
200603061230,5.36,1.29,2.22,8.23,6.01,999.0,24.1,24.1
200603061240,5.97,0.77,3.66,8.37,4.71,999.0,13.0,13.0
200603061250,6.04,0.88,3.59,8.89,5.30,999.0,14.6,14.6
200603061300,6.08,0.84,3.77,8.51,4.74,999.0,13.8,13.8
200603061310,7.34,1.32,4.05,11.32,7.27,999.0,17.9,17.9
200603061320,7.06,0.88,4.62,9.54,4.92,999.0,12.5,12.5
200603061330,7.68,1.24,4.43,11.02,6.59,999.0,16.1,16.1
200603061340,7.81,0.83,5.24,10.26,5.03,999.0,10.7,10.7
200603061350,8.02,1.25,4.06,11.14,7.08,999.0,15.6,15.6
200603061400,7.99,1.06,4.87,11.44,6.57,999.0,13.3,13.3
200603061410,7.90,1.05,4.75,11.04,6.29,999.0,13.3,13.3
200603061420,7.86,1.14,4.57,10.90,6.33,999.0,14.5,14.5
200603061430,7.69,0.96,4.80,10.71,5.91,999.0,12.5,12.5
200603061440,7.96,0.88,5.24,10.57,5.33,999.0,11.1,11.1
200603061450,7.49,1.09,3.75,10.61,6.86,999.0,14.6,14.6
200603061500,7.07,0.98,4.05,10.03,5.98,999.0,13.8,13.8
200603061510,6.91,0.96,4.15,10.01,5.86,999.0,13.9,13.9
200603061520,7.90,0.92,4.49,10.61,6.12,999.0,11.6,11.6
200603061530,7.08,0.89,4.14,9.58,5.44,999.0,12.5,12.5
200603061540,7.39,0.94,4.26,10.04,5.78,999.0,12.7,12.7
200603061550,8.43,0.94,5.40,11.35,5.95,999.0,11.1,11.1
200603061600,7.49,1.02,4.43,10.44,6.01,999.0,13.6,13.6
200603061610,8.03,0.94,4.91,10.46,5.56,999.0,11.7,11.7
200603061620,6.21,1.24,3.69,9.48,5.78,999.0,19.9,19.9
200603061630,6.64,0.90,3.97,8.95,4.98,999.0,13.6,13.6
200603061640,6.45,0.90,3.57,9.09,5.51,999.0,13.9,13.9
200603061650,5.99,0.70,3.66,8.25,4.58,999.0,11.7,11.7
200603061700,6.69,1.07,3.80,9.77,5.97,999.0,15.9,15.9
200603061710,6.16,0.87,3.18,8.78,5.61,999.0,14.2,14.2
200603061720,6.40,0.98,3.97,9.20,5.23,999.0,15.2,15.2
200603061730,7.15,0.95,4.21,10.03,5.82,999.0,13.3,13.3
200603061740,7.14,0.83,4.54,9.66,5.12,999.0,11.6,11.6
200603061750,6.26,0.86,3.35,8.89,5.55,999.0,13.8,13.8
200603061800,6.03,0.75,3.81,8.89,5.07,999.0,12.4,12.4
200603061810,5.93,0.77,3.95,8.13,4.18,999.0,12.9,12.9
200603061820,5.93,0.79,3.35,8.43,5.08,999.0,13.3,13.3
200603061830,5.62,0.70,3.73,7.46,3.73,999.0,12.5,12.5
200603061840,5.82,0.66,3.85,8.07,4.22,999.0,11.4,11.4
200603061850,5.75,0.82,3.55,8.10,4.55,999.0,14.3,14.3
200603061900,5.34,0.69,3.04,7.24,4.20,999.0,12.9,12.9
200603061910,5.44,0.68,3.38,7.23,3.85,999.0,12.5,12.5
200603061920,5.29,0.64,3.21,6.94,3.73,999.0,12.2,12.2
200603061930,5.26,0.62,3.39,6.95,3.56,999.0,11.8,11.8
200603061940,5.26,0.70,3.10,7.09,3.99,999.0,13.3,13.3
